GRAND_ID,HUC2,Month,demand_res_irr,demand_res_watsupply,demand_Thermoelectric,Total_demand_res_Mm3_month
1017,11,10,0,0.502919107585067,1.513470255509685,2.016389363094752
1017,11,11,0,0.4748158949482795,1.5652672364474618,2.0400831313957415
1017,11,12,0,0.47023738809288,1.769181596518814,2.239418984611694
519,11,1,5.171381165774138e-4,0.16525905733563812,0.6454258339176012,0.8112020293698168
519,11,2,0.01875073648662124,0.16424614667421844,0.54594211443189955,0.7289389975927392
519,11,3,0.20443122191567695,0.16627802186488433,0.508712547391425,0.8794217911719863
519,11,4,1.0877979804834692,0.1727432591373254,0.46452862184170146,1.7250698614624962
519,11,5,3.105485909079611,0.18742569056792796,0.5507453059563414,3.84365690560388
519,11,6,5.387381951350134,0.20837425561222261,0.6682063113775792,6.263962518339937
519,11,7,7.2933096916775195,0.21725911805305226,0.7746470553516258,8.285215865082197
519,11,8,7.885374305625586,0.21422496554559103,0.7640049024144197,8.863604173585598
519,11,9,5.684315541221734,0.19964423574190354,0.6487410101948958,6.532700787158533
519,11,10,2.0000958518283416,0.1762477741793847,0.5303949676940194,2.7067385937017456
519,11,11,0.23579262482887278,0.16639901599974855,0.5485471962767264,0.9507388371053478
519,11,12,0.012463973271557516,0.16479448033952265,0.6200088916940365,0.7972673453051167
1026,11,1,0,4.334158749045597,16.927229708521196,21.26138845756679
1026,11,2,0,4.307593696116138,14.318124706059294,18.62571840217543
1026,11,3,0,4.360882573449545,13.341725249877381,17.702607823326925
1026,11,4,0,4.530442809001992,12.182937643461473,16.713380452463465
1026,11,5,0,4.9155108934275535,14.444095378436547,19.359606271864102
1026,11,6,0,5.464917430839168,17.524680809129087,22.989598239968256
1026,11,7,0,5.697935849937243,20.316243880998012,26.014179730935254
1026,11,8,0,5.618360794577685,20.03713796689495,25.655498761472636
1026,11,9,0,5.235959982997514,17.01417502031541,22.250135003312923
1026,11,10,0,4.622353804838392,13.910378207059098,18.53273201189749
1026,11,11,0,4.364055820330289,14.38644676024362,18.750502580573908
1026,11,12,0,4.321974542716562,16.260633491113794,20.582608033830354
1036,11,1,0,6.297095943510421,24.593559143598526,30.890655087108946
1036,11,2,0,6.258499598353918,20.80279247386971,27.06129207222363
1036,11,3,0,6.335922967621211,19.38418244807801,25.720105415699223
1036,11,4,0,6.58227690463681,17.700580817805793,24.282857722442603
1036,11,5,0,7.1417420310458235,20.985815167766827,28.12755719881265
1036,11,6,0,7.939974370559142,25.461595392365894,33.401569762925035
1036,11,7,0,8.278526654087937,29.517455252088432,37.795981906176365
1036,11,8,0,8.162912116798635,29.11194248218927,37.27485459898791
1036,11,9,0,7.607322269074013,24.719881920845015,32.32720418991903
1036,11,10,0,6.715814320443936,20.21037789620799,26.926192216651927
1036,11,11,0,6.340533375595974,20.902057534327213,27.242590909923187
1036,11,12,0,6.279393519420313,23.6250620073273,29.904455526747615
1067,11,1,0,3.247434576338757,12.68298514658353,15.930419722922286
1067,11,2,0,3.227530305083259,10.728073411945527,13.955603717028787
1067,11,3,0,3.267457809544162,9.996491220817498,13.26394903036166
1067,11,4,0,3.3945034033001393,9.128251925121074,12.522755328421212
1067,11,5,0,3.683021541193326,10.82245886037254,14.505480401565865
1067,11,6,0,4.09467277257702,13.13063450003948,17.2253072726165
1067,11,7,0,4.269265378643771,15.222255727253142,19.491521105896915
1067,11,8,0,4.209642554203941,15.013131362318768,19.22277391652271
1067,11,9,0,3.9231229111892723,12.748130248117539,16.67125315930681
1067,11,10,0,3.463369119372625,10.422563125889234,13.88593224526186
1067,11,11,0,3.2698354131891727,10.779264753548677,14.04910016673785
1067,11,12,0,3.238305373831612,12.183527759301139,15.42183313313275
1033,11,1,0,2.3090241103632563,9.017985676514371,11.327009786877628
1033,11,2,0,2.2948715720602455,7.6279843623076555,9.9228559343679
1033,11,3,0,2.323261234207282,7.107807318454321,9.431068552661603
1033,11,4,0,2.4135944902597255,6.490462943933278,8.904057434193003
1033,11,5,0,2.6187396043526983,7.695095268151102,10.3138348725038
1033,11,6,0,2.911436068586723,9.336277893284343,12.247713961871067
1033,11,7,0,3.035576687103445,10.823483787614922,13.859060474718367
1033,11,8,0,2.9931830573248472,10.67479004510933,13.667973102434177
1033,11,9,0,2.789458933478316,9.064305812171632,11.853764745649949
1033,11,10,0,2.462560095278341,7.4107573174249595,9.873317412703301
1033,11,11,0,2.3249517822420964,7.664382953018228,9.989334735260325
1033,11,12,0,2.3025329715267806,8.662856382228698,10.965389353755478
1042,11,1,0,2.3156865352908245,9.04400604256339,11.359692577854215
1042,11,2,0,2.301493161457533,7.649994038574979,9.951487200032512
1042,11,3,0,2.3299647387270337,7.128316083367725,9.458280822094759
1042,11,4,0,2.4205586410560627,6.509190432275666,8.92974907333173
1042,11,5,0,2.6262956779079913,7.717298585260024,10.343594263168015
1042,11,6,0,2.9198366843062886,9.36321665511353,12.283053339419817
1042,11,7,0,3.0443354963765636,10.854713711921946,13.899049208298509
1042,11,8,0,3.001819544628897,10.705590930632308,13.707410475261206
1042,11,9,0,2.7975075981282105,9.090459829673257,11.887967427801467
1042,11,10,0,2.469665530726495,7.432140209904157,9.901805740630651
1042,11,11,0,2.331660164644811,7.686497653255198,10.018157817900008
1042,11,12,0,2.309176667015796,8.68785206332439,10.997028730340187
1078,11,1,0,0.5837097020916537,2.2797015020674203,2.863411204159074
1078,11,2,0,0.5801320114648584,1.928316148670237,2.5084481601350954
1078,11,3,0,0.5873087755185358,1.7968180036574595,2.384126779175995
1078,11,4,0,0.6101445691088615,1.6407564453037247,2.250901014412586
1078,11,5,0,0.6620042239714212,1.9452814487210954,2.607285672692517
1078,11,6,0,0.7359964205771313,2.360164176404616,3.0961605969817474
1078,11,7,0,0.7673785456604721,2.736122359618253,3.503500905278725
1078,11,8,0,0.7566616488998072,2.698533328065361,3.455194976965168
1078,11,9,0,0.7051612132371264,2.2914109998002483,2.996572213037375
1078,11,10,0,0.6225228282140284,1.8734022423642605,2.4959250705782887
1078,11,11,0,0.5877361375739358,1.9375175296540337,2.5252536672279695
1078,11,12,0,0.5820687747841088,2.189926599483619,2.771995374267728
1084,11,1,0,0.3784862781382504,1.4781932417635144,1.856679519901765
1084,11,2,0,0.37616644894093954,1.2503496165453216,1.6265160654862612
1084,11,3,0,0.38081997226943515,1.1650842126816814,1.5459041849511166
1084,11,4,0,0.3956270493033861,1.0638915167746226,1.4595185660780086
1084,11,5,0,0.42925364088500495,1.2613501759856371,1.690603816870642
1084,11,6,0,0.4772313102713733,1.5303664676492708,2.007597777920644
1084,11,7,0,0.49757995906083213,1.774143490697287,2.2717234497581194
1084,11,8,0,0.49063095966335585,1.7497701890367277,2.2404011487000837
1084,11,9,0,0.457237291292557,1.4857858587782486,1.9430231500708057
1084,11,10,0,0.4036533013971193,1.2147426017204797,1.618395903117599
1084,11,11,0,0.38109708034762235,1.2563159323865862,1.6374130127342086
1084,11,12,0,0.3774222758317913,1.4199818249797798,1.797404100811571
1144,11,1,0,2.118053110223226,8.272140825365767,10.390193935588993
1144,11,2,0,2.105071076975626,6.9971014727854515,9.102172549761077
1144,11,3,0,2.131112733248872,6.519946383475038,8.65105911672391
1144,11,4,0,2.213974853691767,5.953660320603482,8.167635174295249
1144,11,5,0,2.4021531602766046,7.058661879285169,9.460815039561773
1144,11,6,0,2.6706417627298236,8.564108248600435,11.23475001133026
1144,11,7,0,2.7845151614415475,9.928312743430784,12.71282790487233
1144,11,8,0,2.7456277548513732,9.791916920463324,12.537544675314697
1144,11,9,0,2.5587529135692857,8.314629990790458,10.873382904359744
1144,11,10,0,2.25889069131259,6.797840488037219,9.056731179349809
1144,11,11,0,2.1326634621940785,7.03048966822103,9.163153130415107
1144,11,12,0,2.112098829910698,7.946382985541906,10.058481815452604
1192,11,1,0,0.8621253765519624,3.3670650134017213,4.229190389953684
1192,11,2,0,0.8568412124070807,2.848077186016211,3.7049183984232914
1192,11,3,0,0.867441122585085,2.653857546735272,3.521298669320357
1192,11,4,0,0.9011690477461287,2.4233583289239604,3.324527376670089
1192,11,5,0,0.9777645271702806,2.87313453154645,3.85089905871673
1192,11,6,0,1.0870492454677818,3.4859064737419514,4.572955719209733
1192,11,7,0,1.1333998994101893,4.041187787568656,5.174587686978846
1192,11,8,0,1.1175712972434806,3.985669680081946,5.103240977325426
1192,11,9,0,1.0415063760520435,3.3843596636464826,4.425866039698526
1192,11,10,0,0.9194514426658281,2.7669706496980164,3.6864220923638444
1192,11,11,0,0.8680723261981403,2.861667407348883,3.729739733547023
1192,11,12,0,0.8597017658635633,3.234469612952437,4.094171378816
1092,11,1,0,0.4940673625250165,1.929599772686173,2.42366713521119
1092,11,2,0,0.49103911035518416,1.632177896433708,2.123217006788892
1092,11,3,0,0.49711371366357315,1.5208743812606917,2.017988094924265
1092,11,4,0,0.5164425345995773,1.3887797420058061,1.9052222766053835
1092,11,5,0,0.5603379209664452,1.6465377760460174,2.2068756970124626
1092,11,6,0,0.6229668772668419,1.9977055128324035,2.6206723900992452
1092,11,7,0,0.6495295396909826,2.315926483521173,2.9654560232121554
1092,11,8,0,0.6404584742315237,2.2841101309530076,2.924568605184531
1092,11,9,0,0.596867140516199,1.939511001916423,2.536378142432622
1092,11,10,0,0.5269198211802633,1.5856973106950807,2.1126171318753437
1092,11,11,0,0.49747544423409157,1.6399661891723105,2.137441633406402
1092,11,12,0,0.4926784381606812,1.8536119157401971,2.346290353900878
1122,11,1,0,0.253277679614106,0.9891860707255569,1.242463750339663
1122,11,2,0,0.2517252826313511,0.8367163299624562,1.0884416125938072
1122,11,3,0,0.2548393548150749,0.7796579241777843,1.0344972789928593
1122,11,4,0,0.2647480419449596,0.7119411991770598,0.9766892411220194
1122,11,5,0,0.2872504828023073,0.8440777492012336,1.131328232003541
1122,11,6,0,0.3193564625362237,1.0240996576997725,1.3434561202359963
1122,11,7,0,0.33297349133322,1.1872318035850797,1.5202052949182998
1122,11,8,0,0.32832331893677263,1.1709215338456145,1.4992448527823872
1122,11,9,0,0.3059767470072363,0.9942669429546632,1.3002436899618997
1122,11,10,0,0.27011909665346356,0.8128886178002549,1.0830077144537185
1122,11,11,0,0.25502479163299824,0.8407089043816757,1.095733696014674
1122,11,12,0,0.2525656642760345,0.9502318115578083,1.2027974758338429
1124,11,1,0,0.18208961834829918,0.7111582606422406,0.8932478789905398
1124,11,2,0,0.18097354931866505,0.6015427708465465,0.7825163201652116
1124,11,3,0,0.18321235779285538,0.5605216143485752,0.7437339721414306
1124,11,4,0,0.1903360374655466,0.5118378431218116,0.7021738805873582
1124,11,5,0,0.20651377911993363,0.6068351362130213,0.813348915332955
1124,11,6,0,0.22959581937454385,0.7362587816869344,0.9658546010614782
1124,11,7,0,0.23938554731448966,0.8535398237031622,1.0929253710176519
1124,11,8,0,0.23604238609233613,0.841813836649972,1.077856222742308
1124,11,9,0,0.2199767037146322,0.7148110660788825,0.9347877697935146
1124,11,10,0,0.19419746458967937,0.5844122482504025,0.7786097128400818
1124,11,11,0,0.18334567439404512,0.6044131633474985,0.7877588377415436
1124,11,12,0,0.18157772720429818,0.68315276803150915,0.8647304952358074
1032,11,1,0,2.0148285699427793,7.868993269852629,9.883821839795408
1032,11,2,0,2.002479223575136,6.656093695719941,8.658572919295077
1032,11,3,0,2.027251724705873,6.202193034968852,8.229444759674724
1032,11,4,0,2.106075511903914,5.66350525007484,7.769580761978753
1032,11,5,0,2.285082840152932,6.714653920293275,8.999736760446208
1032,11,6,0,2.5404864956683224,8.146731492273211,10.687217987941533
1032,11,7,0,2.648810208597639,9.444450694006946,12.093260902604584
1032,11,8,0,2.611818002202679,9.314702200161705,11.926520202364383
1032,11,9,0,2.434050614122883,7.909411701287366,10.34346231541025
1032,11,10,0,2.148802350265303,6.466543810021674,8.615346160286977
1032,11,11,0,2.0287268779812835,6.687854698188546,8.71658157616983
1032,11,12,0,2.009164474916444,7.559111426289798,9.568275901206242
1077,11,1,0,4.832591818942909,18.873879925321187,23.706471744264096
1077,11,2,0,4.80297175542194,15.964724949759455,20.767696705181397
1077,11,3,0,4.862388912834272,14.87603847167324,19.738427384507514
1077,11,4,0,5.051448763798252,13.583989003505724,18.635437767303976
1077,11,5,0,5.480800105610722,16.105182389370107,21.58598249498083
1077,11,6,0,6.093389005026041,19.540038566061313,25.633427571087353
1077,11,7,0,6.353204801123573,22.652634491659924,29.0058392927835
1077,11,8,0,6.2644785260171965,22.341431087444505,28.6059096134617
1077,11,9,0,5.838101196389758,18.970824044538023,24.80892524092778
1077,11,10,0,5.153929626237287,15.510087150508365,20.66401677674565
1077,11,11,0,4.865927086630685,16.040904116057245,20.90683120268793
1077,11,12,0,4.81900641535358,18.130624402553206,22.949630817906787
987,11,1,0.0017476538952781145,0,2.181198671303832,2.18294632519911
987,11,2,0.06336759293060455,0,1.844996205651863,1.9083637985824675
987,11,3,0.6908696339422016,0,1.7191799183350043,2.410049552277206
987,11,4,3.6761830484468145,0,1.5698615696766085,5.246044618123423
987,11,5,10.49490333772724,0,1.861228457942632,12.356131795669873
987,11,6,18.206507605630414,0,2.2581846618796515,20.464692267510067
987,11,7,24.64753744413226,0,2.617898198475433,27.265435642607695
987,11,8,26.64840335529504,0,2.581933338337204,29.230336693632246
987,11,9,19.20998642172022,0,2.1924022174142843,21.402388639134504
987,11,10,6.759268354673948,0,1.7924550552591145,8.551723409933063
987,11,11,0.7968546236493534,0,1.8538000073591552,2.650654631008509
987,11,12,0.04212165133532368,0,2.0953028213188074,2.137424472654131
998,11,1,0.002173487017449311,0.6945696016610516,2.7126692575489226,3.4094123462274237
998,11,2,0.07880773243134857,0.6903124252861941,2.294547742583446,3.0636679003009886
998,11,3,0.8592068396267758,0.6988522219216033,2.138075074965612,3.696134136513991
998,11,4,4.5719213347416625,0.7260250580091488,1.952373836778318,7.250320229529129
998,11,5,13.052090128123236,0.7877340542637834,2.314735143368733,16.154559325755752
998,11,6,22.642702894918777,0.8757790710560255,2.808413644635012,26.326895610609817
998,11,7,30.653153231116253,0.9131213835793675,3.25577493505075,34.82204954974637
998,11,8,33.14154987150318,0.9003691016018291,3.2110468817410975,37.25296585484611
998,11,9,23.89068922959834,0.8390875485362915,2.7266026582561538,27.456379436390787
998,11,10,8.406230808075357,0.7407542332569212,2.2292044222789884,11.376189463611267
998,11,11,0.9910161182232884,0.6993607498619829,2.3054966774765027,3.995873545561774
998,11,12,0.05238500745382622,0.6926170245113621,2.605844035861928,3.350846067827116
1020,11,1,0,0.38593371575702046,1.507279506160397,1.8932132219174174
1020,11,2,0,0.38356823950661645,1.2749526241277336,1.65852086363435
1020,11,3,0,0.3883133297602512,1.1880094612197303,1.5763227909799815
1020,11,4,0,0.4034117642063364,1.0848256064945765,1.4882373707009129
1020,11,5,0,0.43770002295424676,1.2861696405043648,1.7238696634586115
1020,11,6,0,0.4866217442666361,1.560479339528637,2.047101083795273
1020,11,7,0,0.5073707914357435,1.8090531393078204,2.316423930743564
1020,11,8,0,0.5002850572541685,1.784200246565192,2.2844853038193604
1020,11,9,0,0.46623430492440354,1.5150215223603765,1.98125582728478
1020,11,10,0,0.41159594808051514,1.238644973541397,1.650240921621912
1020,11,11,0,0.3885958904670941,1.281036338584505,1.669632229051599
1020,11,12,0,0.3848487771808435,1.4479226690001836,1.8327714461810272
1021,11,1,0,0.21013901049854555,0.820706279439698,1.0308452899382434
1021,11,2,0,0.20885102031183,0.6942054345814237,0.9030564548932537
1021,11,3,0,0.21143469862215644,0.6468653098989657,0.8583000085211222
1021,11,4,0,0.21965572193532829,0.5906822083815517,0.8103379303168801
1021,11,5,0,0.23832551021975057,0.7003130448416666,0.9386385550614171
1021,11,6,0,0.2649631469141914,0.8496733271120187,1.1146364740262102
1021,11,7,0,0.27626090106959406,0.9850205387931764,1.2612814398627705
1021,11,8,0,0.272402753650027,0.9714882609026112,1.2438910145526383
1021,11,9,0,0.25386228644240727,0.8249217691911861,1.0787840556335935
1021,11,10,0,0.2241119698111704,0.6744360973708254,0.8985480671819959
1021,11,11,0,0.2115885515376118,0.69751798718801294,0.9091065387256247
1021,11,12,0,0.20954826677872745,0.7883867734781523,0.9979350402568798
1023,11,1,0,1.6336354791759045,6.380228463502851,8.013863942678755
1023,11,2,0,1.6236225526809287,5.3968019792155175,7.020424531896446
1023,11,3,0,1.6437082499748907,5.028776513185213,6.672484763160104
1023,11,4,0,1.7076190646668763,4.592005121946439,6.299624186613316
1023,11,5,0,1.852759314722189,5.444282971870999,7.297042286593188
1023,11,6,0,2.0598421799274464,6.605420333837705,8.665262513765152
1023,11,7,0,2.1476717170490205,7.657619097338597,9.805290814387618
1023,11,8,0,2.1176782070693996,7.552418215200399,9.670096422269799
1023,11,9,0,1.9735433081802922,6.41299997795795,8.386543286138242
1023,11,10,0,1.7422622497504394,5.243113758306867,6.985376008057306
